# Constructed from biom file																															
#OTU ID	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b	taxonomy
b9e9395fdb3c571b1491ba038ddfad5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	298	90	68	112	200	104	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Parapusillimonas
47fe5b9eeaad17c139e39a16068f34f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	24	0	0	0	0	0	0	192	136	64	182	194	62	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas
1354e61ebc4a9494d78e8e068ba2e611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	170	62	154	182	108	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces
aee0dacb66bb3b44e8986f3859fd19d6	0	0	0	0	0	0	0	0	0	0	0	0	114	104	40	146	210	154	0	0	20	24	0	38	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Nocardiopsis
675935ea669f58ed689dc7a62bfd363e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	204	102	24	172	124	210	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
8012da7c810e58147175f741af2a78d2	22	16	0	0	14	0	0	12	6	18	28	20	38	42	20	46	58	48	0	40	22	104	22	28	76	28	0	0	28	104	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
ec9a0f58daa2f7b33b9ca94ffb00fd4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	106	28	136	144	106	Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Unidentified_Lachnospiraceae
889f1bc31887efea2354ba099342a203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	116	36	174	182	154	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces
c1d9eada909d2d5dbe078f25f1038508	0	0	0	26	0	22	0	0	0	8	14	6	26	32	0	28	12	20	16	42	10	88	40	26	116	24	0	32	150	38	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Aquabacterium
e346210d2e884f2a74593c76884631e1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	76	42	272	108	120	Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; uncultured
54c82e78a5d6403950532c990e12e94e	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	188	120	18	186	156	90	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Steroidobacter
027a87edc5a47c4c19e82c3e2dabb97c	0	0	0	0	0	0	0	0	0	0	0	0	182	64	50	92	142	170	0	0	48	14	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acetobacter
7f45a991e5b8a9336cc0503db547d2df	0	0	0	0	0	0	0	0	0	0	0	0	102	80	86	74	196	164	0	0	20	0	22	0	16	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
ecc423b8fefd03a92aa1a97fc74a654c	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	138	142	0	216	144	98	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Achromobacter
8e9de88e4304cb8c982988b961609d50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	106	48	162	204	74	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas
3ed9b5dbe1ffe3a29b951fa8bc5fc2c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylobacterium
5473c224f739cb4b6ff3265bbc140a4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	106	52	38	366	84	70	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Cronobacter
758ffa2262415ceb0d6b18f856e76b46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	200	90	10	144	134	130	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas
5d75b50d685c8b45bdfd97027510bf1e	0	0	0	0	0	0	0	0	0	0	0	0	104	92	0	112	164	176	0	0	36	0	0	34	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus
5ee181e7af48fbffd85476b1eefd0472	0	0	0	0	0	0	0	0	0	0	0	0	86	132	64	124	138	112	0	0	0	22	12	26	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Halomonas
660b04fe8ac618efe9852a72cab64670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	184	120	46	88	130	144	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
6ca5825b481071a9e4a17d194b40d243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	12	24	0	0	0	0	6	4	102	132	14	158	124	102	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Ochrobactrum
695cbdbbee4b5ea52406265c0c92b9b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	80	170	52	146	154	92	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
36ecd054f5309a9658926a0926d7ee82	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	16	36	22	0	0	0	0	0	0	118	112	0	176	122	66	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Shinella
c029e12da45303c63e84938de2ae86a8	0	0	0	0	0	0	0	0	0	0	74	0	126	148	62	84	94	108	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Ralstonia
65bae3dec950ad887dcd209e33518422	32	12	0	20	16	26	0	18	24	64	66	22	56	52	20	70	58	64	0	18	0	10	26	20	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Burkholderia-Caballeronia-Paraburkholderia
8618cb1b38add299828293b9c42e4302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	94	66	110	124	92	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
f52d5f43c6ee0df3cb719020d63c94b5	0	0	0	0	0	0	0	0	0	0	0	0	32	70	20	88	82	36	0	0	4	16	0	22	186	0	8	0	54	44	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas
069d887ffe62e6a170df40da3cf36f85	0	0	0	0	0	0	0	0	0	0	0	0	50	74	40	58	102	82	0	0	0	12	6	20	72	38	10	36	30	20	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Pseudoxanthomonas
a2beff20e11341033c7bc2ba65ed7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	102	40	142	148	78	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
294aa1b8153137dfef7a678ac151d6c4	0	0	0	0	2	0	0	0	0	0	0	0	18	0	6	24	12	36	0	0	14	0	0	0	218	24	32	104	68	70	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Unidentified_Pseudonocardiaceae
687d8be68c9424f69e6c5dcebba4777e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	160	0	100	104	0	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces
76a95985bc5be7924f4344db1fde9067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	56	16	100	148	0	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida
a738916ea49b2f944d889e576ade2aff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	64	64	122	96	54	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Ramlibacter
c6cd5d2f5b8e752e5e142919898abcec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	66	88	88	58	106	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
9f775e92b88a1437af90dc4a544e7a5f	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	180	46	50	70	122	146	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Luteibacter
3d3052c54d332ee3a60dddc2c2a8449e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	246	0	0	100	118	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Kosakonia
d66072bb4e903a9c1a95728d29427410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	26	62	90	122	48	58	32	0	36	58	46	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Curtobacterium
0461e5811cd58a1b663c5a50b0d6d3e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	166	92	26	148	94	52	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Unidentified_Micrococcales; Unidentified_Micrococcales
6aa4ffed1d803a92c550fad304644244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	70	74	80	130	80	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
ac18b68ae0f113427e284f75f1c14485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	110	20	84	144	150	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas
01b0c254f2c60d96dbe9796be19eb148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	44	52	142	114	70	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
ea4380d7bbfa82db66fe91ac7df13186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	68	26	162	154	48	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Unidentified_Xanthobacteraceae
3f12a0e59a953a1871265f6f4fa579f9	0	0	0	0	0	0	0	0	0	0	0	0	142	38	30	46	168	112	0	0	20	0	14	12	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella_9
4e0481f68111cd3463386f70247922bb	0	0	0	0	0	0	24	24	30	274	90	24	0	0	0	0	30	68	4	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium
9a32c07cca8744b5d0bd7f9f4b4ae6c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	166	0	0	186	110	94	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas
a7c81760012c98ff1a1b202d933887c8	0	0	0	0	0	0	0	120	0	156	174	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Unidentified_Enterobacteriaceae
16e413b379e06f081a4f0b551cdc0743	0	0	0	0	0	0	0	0	0	0	0	0	134	74	0	72	100	126	0	0	0	0	16	24	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acetobacter
e8295f91b59c50922bb7a80eef4d000d	0	0	0	0	0	0	0	0	0	0	0	0	78	76	46	68	148	100	0	0	0	0	0	0	26	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharopolyspora
d71ae303b317b5c25ccfa2b74f0c3288	0	0	0	0	0	0	0	0	0	0	0	0	66	74	0	70	134	80	0	0	0	0	0	32	0	8	14	0	0	50	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
5d1551676dace013c13bd50bbac5c462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	116	58	86	68	98	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharopolyspora
c886f2b415b735e4517d2cd5dfcfe63e	114	0	66	134	102	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus
359c87282b6b729efb0459d273b6fe6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	94	24	60	100	102	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus
ba567d3dcebf369cc91244d8ede4d902	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	22	24	24	0	0	0	0	0	12	114	132	18	92	44	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
26b2ffb47bae2cd450b40ccd7bdbf73a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	56	84	88	110	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Pseudoxanthomonas
cea594b568b0f0d5caf19c55b685a680	0	0	0	0	0	0	0	0	0	0	0	0	58	58	54	50	92	84	0	0	0	16	20	0	0	34	0	20	18	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
1a96305e13ff03d4fdd7f42b916dc974	0	0	0	0	0	0	0	0	0	0	0	0	44	52	0	0	0	0	0	0	0	0	0	0	0	70	48	0	122	156	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
b8f4c0ee0370bfbc9832a0314dfd5e81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	56	112	44	134	86	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylobacterium
f19fdbb6e3072cd4d95bfd7ca719a366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	70	0	80	58	74	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Prauserella
b306b305fd1e6de902363b591fd28fac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	90	58	28	98	122	68	Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae; Lysinibacillus
3cf6dd2ea6e2637e61815bec222db01b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	98	28	46	112	120	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
5f3dcc17a88c81c16b95bb8564ccbc46	0	0	0	0	0	0	0	0	0	0	0	0	90	60	28	40	138	104	0	0	20	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Unidentified_Acetobacteraceae
cc2915b764b53d86be9c17337954ba02	0	0	0	0	0	0	0	0	0	34	22	52	0	0	0	0	0	0	0	0	0	0	0	0	104	34	28	64	68	72	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Acidovorax
7866050789351be72336eb021107c3e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	54	30	114	80	80	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Streptosporangiaceae; Nonomuraea
e1547f6ed3599ce50a6bc46949557b25	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	266	18	0	86	50	42	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; uncultured
b275929e2a9a86adc0dbb8d2c67335b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	74	78	64	126	82	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis
ed5a5cb26ba5a8fe53efdf2ce673bab9	46	84	100	82	60	64	0	4	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Unidentified_Enterobacteriaceae
c66ea3d804ab0d5346b5d0a31b4562ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	30	56	52	26	80	96	0	22	48	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas
a3e5857c8668034f453ce81cb8f932cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	46	120	116	124	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Pseudoxanthomonas
415072413c10503354774e592676b483	0	0	0	0	0	0	0	0	0	0	0	0	66	64	0	88	112	110	0	0	0	0	0	0	0	0	0	0	0	18	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
97afb742bc398ccdc0e87176de56ee49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	138	58	32	54	52	100	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
402baf26e553a439c04e034b826ca026	0	0	0	0	0	0	0	0	0	0	0	0	56	58	22	0	78	50	0	0	10	0	0	0	48	0	0	0	66	54	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida
c33662c92b52d70d308d3cac3451453e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	68	24	100	46	60	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Kosakonia
b213398a2f201322cc07fe305b14fd37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	60	54	60	48	70	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
c6e527b2d5dd4186125cb8da55bc1ed4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	54	116	58	106	42	0	6	0	0	12	0	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis
d58f1885f5a4a7b6050ae5ec9c99542d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	46	32	126	76	90	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Unidentified_Xanthomonadaceae
702e821793e8ad73e60a49ee91165118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	90	42	34	76	36	Bacteria; Firmicutes; Bacilli; Bacillales; Thermoactinomycetaceae; Thermoactinomyces
dfbc027cf9b768161fb3496412d2918b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	64	0	50	24	174	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
c667664df1fb6f8705f9a8a861370a72	0	0	0	0	0	0	0	0	0	0	0	0	66	0	34	38	104	132	0	0	18	0	0	14	0	0	0	0	6	0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus
cd83b1edbc0142f92b1fd59c6abed7b2	0	0	0	0	0	0	0	0	0	0	0	0	44	54	90	70	86	22	0	0	12	0	26	8	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Rheinheimera
af91ad4292f18b2961374d9e289da9d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	82	0	82	36	108	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
568704c86381ac651e0dd370fe61fc51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	54	0	100	112	46	Bacteria; Proteobacteria; Alphaproteobacteria; Unidentified_Alphaproteobacteria; Unidentified_Alphaproteobacteria; Unidentified_Alphaproteobacteria
4e8d7a4662640b90817f015280cf5713	0	0	0	0	0	0	0	0	0	0	0	0	42	34	14	78	124	38	0	0	12	0	10	0	0	12	0	12	28	0	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Clostridium_sensu_stricto_1
686ae9293bc71b879128279ccff2d38a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	32	0	66	82	54	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
caff14ce3228ef608b532ec3bfb3b352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	38	0	102	0	84	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Brevibacillus
6f1d9473ea0ab3c1073e0fcbf0de2555	4	0	0	0	0	0	18	40	38	122	72	68	0	0	0	0	0	20	0	18	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas
daf5e34a724339b02fe94d5f02972709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	70	18	84	32	78	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
8df399e29acb5a583f449a82db4e17c9	0	0	0	0	0	0	0	0	0	0	0	0	48	20	16	78	116	106	0	0	0	12	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus
74084792a04247b6a2f28ab7b5cafa77	0	0	0	0	0	0	0	0	0	0	0	0	40	0	112	46	90	44	0	0	12	0	22	0	26	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Unidentified_Cellvibrionaceae
4dd1f859582601c8f8835ccdf290f2da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	44	20	74	60	144	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Prauserella
4e324eb40a3554c68ea978756f24538c	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	98	38	58	98	66	24	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Unidentified_Chitinophagaceae
2f7db29d89aa3dce7453fcc7348598e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	86	34	102	58	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
e9c5c7f40dc0d24681936be2db1c8467	0	22	0	18	0	0	0	16	28	20	22	16	20	44	20	22	32	26	0	0	4	12	14	0	42	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Burkholderia-Caballeronia-Paraburkholderia
4904f1400675d736d2c8a9203b8d5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	38	28	70	54	64	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharopolyspora
736975262de69513484fbdd1b8ffd098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	54	40	50	90	70	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
6f2b8b5662ca322965a1babe7d54baab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	30	34	44	74	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Ureibacillus
998899058d01c15a907b73b20d9d6320	0	0	0	0	0	0	0	0	0	0	0	0	56	80	36	64	40	56	0	0	14	0	12	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
e0d45d602f7fcd7151adac7025eca593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	46	0	0	0	0	0	0	0	62	0	0	0	50	150	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
267b5660edd4530f252ae48e59da1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	32	32	78	50	62	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Hydrogenophaga
9bb276530d60c2d320b7fd8bc8cf8613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	36	54	100	80	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
df71de0e92459aa808364311135bb8fc	10	8	20	22	10	22	0	22	10	30	28	20	0	36	6	28	28	28	0	0	18	0	10	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Variovorax
692b229b5d010353174d93050229125c	0	0	0	0	0	0	0	0	0	0	0	0	56	76	34	82	54	0	0	0	22	0	0	26	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Nocardiopsis
